a,b,c,d,eig1,eig2,sum_squared
4,-7,-2,2,6.872983346207417,-0.872983346207417,48.0
7,10,5,-10,9.556672193747993,-12.55667219374799,249.00000000000006
-7,7,-3,9,-5.557438524302,7.557438524302,87.99999999999999
5,10,0,9,5.0,9.0,106.0
10,10,10,8,19.04987562112089,-1.04987562112089,364.0
8,7,8,0,12.485281374238571,-4.4852813742385695,176.00000000000003
-8,-3,9,8,-6.0827625302982185,6.08276253029822,74.0
-2,-3,0,5,-2.0,5.0,29.0
-4,4,10,9,-6.569178573608529,11.569178573608527,177.0
6,-5,4,-3,1.9999999999999991,1.0000000000000009,4.999999999999998
4,-1,-8,-6,4.744562646538029,-6.744562646538029,68.0
2,-3,10,-9,-3.0000000000000036,-3.9999999999999964,24.999999999999993
-2,6,7,2,-6.782329983125269,6.782329983125267,92.0
-10,1,9,9,-10.462429422585636,9.462429422585638,198.99999999999997
10,-6,-3,4,12.196152422706632,1.803847577293368,152.0
-8,-5,2,1,-6.701562118716424,-0.29843788128357573,45.0
9,-1,-6,2,9.772001872658766,1.2279981273412344,97.00000000000001
-10,10,1,-1,-11.0,0.0,121.0
-9,-2,-9,3,-10.348469228349533,4.3484692283495345,125.99999999999997
0,0,6,-7,-7.0,0.0,49.0
2,-4,5,-10,0.0,-8.0,64.0
2,-10,0,-5,2.0,-5.0,29.0
9,-8,1,-6,8.446221994724901,-5.446221994724902,100.99999999999997
-2,1,-1,8,-1.8989794855663558,7.898979485566356,65.99999999999999
-6,-6,-2,9,-6.761355820929154,9.761355820929152,141.0
6,-1,10,-10,5.348469228349536,-9.348469228349535,116.00000000000003
5,4,6,9,1.7084973778708186,12.291502622129181,154.0
2,-10,-3,-6,4.782329983125267,-8.782329983125269,100.00000000000001
-5,9,3,0,-8.266281297335397,3.2662812973353983,78.99999999999999
-5,0,2,1,1.0,-5.0,26.0
6,-5,-4,4,9.58257569495584,0.4174243050441606,92.00000000000001
0,-8,-5,-9,3.262087348130013,-12.262087348130011,161.0
1,2,1,1,2.414213562373095,-0.4142135623730949,6.0
5,6,10,-3,9.717797887081348,-7.717797887081346,154.0
0,-9,-3,1,-4.7201532544552744,5.720153254455275,55.0
6,3,3,5,8.54138126514911,2.4586187348508903,78.99999999999999
6,-5,-4,-10,7.165151389911681,-11.16515138991168,176.0
4,9,10,7,-4.104686356149273,15.104686356149273,245.0
1,4,7,3,-3.3851648071345046,7.385164807134504,66.0
-5,1,9,-5,-2.0,-8.0,68.0
9,3,-3,-8,8.452986860293436,-7.452986860293433,127.00000000000004
-6,-5,-3,-5,-9.405124837953327,-1.5948751620466726,91.0
-5,-7,-4,8,-6.8815273071201055,9.881527307120106,145.00000000000003
-4,-8,-3,-10,-1.2554373534619714,-12.744562646538029,164.0
-10,3,-5,-1,-7.7912878474779195,-3.20871215252208,70.99999999999999
3,-7,-5,5,-2.0,10.0,104.0
10,-10,-5,-2,13.273618495495704,-5.273618495495704,204.0
4,-8,3,-9,1.772001872658766,-6.772001872658766,49.00000000000001
-7,8,1,-9,-5.0,-11.0,146.0
6,-8,-1,5,8.372281323269014,2.627718676730986,77.0
-2,0,10,4,4.0,-2.0,20.0
-8,5,10,10,-10.445523142259596,12.445523142259598,264.0
10,1,-6,-4,9.557438524302,-3.557438524302001,104.0
-2,10,7,10,-6.295630140987001,14.295630140987,244.0
-3,1,9,-9,-1.7573593128807152,-10.242640687119286,108.00000000000001
-10,-5,1,8,-9.717797887081346,7.717797887081347,154.0
6,-9,0,7,6.0,7.0,85.0
-2,4,-4,9,-0.2749172176353749,7.274917217635375,53.0
-7,-7,-7,2,-10.82165848854662,5.8216584885466185,151.0
-8,-4,-5,-8,-3.5278640450004204,-12.47213595499958,168.0
-5,9,0,-4,-5.0,-4.0,41.0
7,-7,-6,-7,9.539392014169458,-9.539392014169456,182.00000000000003
-7,2,5,3,-7.916079783099617,3.916079783099616,78.00000000000001
0,-7,-4,5,-3.352349955359813,8.352349955359813,81.0
-5,-5,-9,-3,-10.782329983125267,2.782329983125268,123.99999999999997
-4,3,-2,4,-3.16227766016838,3.1622776601683795,20.000000000000007
7,1,8,2,8.274917217635375,0.7250827823646251,69.0
-4,-1,-1,-9,-3.8074175964327477,-9.192582403567252,99.0
2,-2,2,-6,1.4641016151377544,-5.464101615137754,32.0
3,-6,-2,-3,4.58257569495584,-4.58257569495584,42.0
-4,-3,-8,4,-6.32455532033676,6.324555320336758,80.0
-3,-10,-4,8,-5.881527307120107,10.881527307120106,153.00000000000003
-9,3,7,4,-10.452986860293432,5.452986860293433,138.99999999999997
3,8,8,6,-3.639410298049853,12.639410298049853,173.0
8,5,9,8,14.70820393249937,1.2917960675006306,218.0
-6,6,0,-3,-6.0,-3.0,45.0
-1,1,-1,2,-0.6180339887498949,1.618033988749895,3.0
6,9,5,-6,9.0,-9.0,162.0
-2,4,-2,10,-1.2915026221291814,9.291502622129181,88.0
-2,3,10,5,-5.0,8.0,89.0
-4,-10,-10,-6,5.04987562112089,-15.04987562112089,252.0
-7,0,10,7,7.0,-7.0,98.0
-8,-8,1,10,-7.544003745317532,9.54400374531753,148.0
10,-5,10,-5,5.0,0.0,25.0
-3,4,7,9,-5.0,11.0,146.0
-2,8,7,-6,3.745966692414834,-11.745966692414834,152.00000000000003
-5,1,0,5,-5.0,5.0,50.0
9,6,9,-2,12.678779875342908,-5.678779875342911,192.99999999999997
8,2,3,9,6.0,11.0,157.0
8,-4,-7,1,10.844288770224761,-1.8442887702247601,121.00000000000001
3,-9,-10,7,-4.695359714832659,14.695359714832659,238.00000000000003
9,-3,-8,-5,10.544003745317532,-6.54400374531753,154.0
2,-2,-2,9,1.4688711258507254,9.531128874149275,93.0
-2,4,2,5,-3.0,6.0,45.0
0,3,1,5,-0.5413812651491101,5.54138126514911,31.000000000000004
-4,-3,-2,-9,-3.0,-10.0,109.0
6,9,2,-6,7.348469228349533,-7.3484692283495345,107.99999999999997
-1,1,6,10,-1.5207972893961479,10.520797289396148,113.00000000000001
-8,-2,-5,2,-8.916079783099617,2.916079783099616,88.00000000000001
9,-7,-9,-7,12.269427669584644,-10.269427669584644,255.99999999999994
-3,2,-1,7,-2.795831523312721,6.795831523312719,54.0
-2,-10,2,7,2.000000000000001,2.999999999999999,12.999999999999998
4,-9,0,3,4.0,3.0,25.0
4,3,5,4,7.872983346207417,0.12701665379258298,62.0
8,-2,-6,-6,8.810249675906654,-6.810249675906654,124.0
7,-8,-7,3,12.745966692414834,-2.745966692414834,170.0
-4,-3,5,9,-2.7201532544552744,7.7201532544552744,66.99999999999999
7,3,4,4,9.274917217635375,1.725082782364625,89.0
9,-2,-2,-7,9.246211251235323,-7.246211251235321,138.00000000000003
4,0,-10,7,7.0,4.0,65.0
-10,-3,5,7,-9.06637297521078,6.066372975210778,119.00000000000001
-2,1,8,7,-2.815072906367323,7.815072906367325,69.0
-6,-9,-4,-1,-10.0,3.0,109.0
4,-4,-6,4,8.898979485566356,-0.8989794855663567,80.0
9,9,4,-1,11.810249675906654,-3.8102496759066544,154.0
3,-1,6,10,4.0,9.0,97.0
-3,-4,8,9,1.0,5.0,26.0
1,-4,-3,-4,2.772001872658765,-5.772001872658766,41.0
-3,6,6,5,-6.211102550927977,8.21110255092798,106.0
-9,-3,6,2,-7.0,0.0,49.0
7,-1,-9,-9,7.544003745317532,-9.54400374531753,148.0
10,1,3,-7,10.174675786448738,-7.174675786448736,155.00000000000003
6,-4,5,-6,4.0,-4.0,32.0
8,-4,3,-9,7.2620873481300094,-8.262087348130011,120.99999999999994
-8,6,5,-3,-11.520797289396146,0.5207972893961488,132.99999999999997
7,4,-4,-2,4.561552812808831,0.4384471871911697,21.000000000000007
-5,7,7,3,-9.06225774829855,7.062257748298549,131.99999999999997
3,3,-7,-7,0.0,-4.0,16.0
4,4,7,3,8.815072906367325,-1.815072906367324,81.0
-10,-1,9,-1,-8.854101966249685,-2.1458980337503153,83.0
-1,-9,-3,-10,1.3738635424337602,-12.37386354243376,155.0
-10,-7,-4,-2,-12.6332495807108,0.6332495807107996,159.99999999999997
5,-6,-9,0,10.262087348130013,-5.262087348130011,133.0
7,8,2,0,8.815072906367325,-1.8150729063673245,81.0
9,8,6,-6,11.710288928331067,-8.71028892833107,213.0
10,-1,-1,-1,10.090169943749475,-1.0901699437494743,103.0
10,3,8,10,14.898979485566358,5.101020514433644,248.00000000000003
10,6,3,-3,11.262087348130013,-4.262087348130011,145.00000000000003
10,10,-2,-3,8.2169905660283,-1.2169905660283018,68.99999999999997
2,6,8,-4,6.54983443527075,-8.54983443527075,116.0
6,-10,-6,-5,10.000000000000002,-9.0,181.00000000000006
4,4,5,9,1.376524617020201,11.6234753829798,137.0
-9,-8,-2,0,-10.520797289396146,1.5207972893961479,112.99999999999997
9,10,-1,-2,8.0,-1.0,65.0
-6,-3,0,-10,-6.0,-10.0,136.0
10,-1,-10,-4,10.681145747868609,-4.681145747868608,136.0
-5,5,0,-1,-5.0,-1.0,26.0
4,-4,-9,1,8.68465843842649,-3.6846584384264913,89.0
8,1,5,-5,8.37386354243376,-5.37386354243376,99.00000000000001
0,-8,-8,-6,5.544003745317532,-11.54400374531753,164.0
0,-8,2,10,2.0,8.0,68.0
-3,9,-1,-9,-5.999999946273099,-6.000000053726901,72.0
-7,7,8,-7,0.48331477354788355,-14.483314773547882,209.99999999999997
9,-2,5,-5,8.244997998398398,-4.244997998398398,86.0
-7,-2,2,-2,-6.0,-3.0,45.0
-5,10,8,3,-10.797958971132713,8.797958971132712,194.0
10,4,-8,-6,7.65685424949238,-3.65685424949238,71.99999999999999
10,7,3,5,12.720153254455276,2.2798467455447247,167.00000000000003
3,-2,4,-4,1.5615528128088307,-2.5615528128088303,9.000000000000002
9,-3,-9,-3,10.937253933193773,-4.937253933193771,144.00000000000003
-10,6,8,-6,-15.21110255092798,-0.7888974490720218,232.0
9,5,-4,-4,7.216990566028301,-2.2169905660283016,56.99999999999998
-6,0,-3,-6,-6.0,-6.0,72.0
1,6,-1,7,2.2679491924311233,5.732050807568877,38.0
8,7,2,3,10.0,1.0,101.0
5,7,7,5,12.0,-1.9999999999999991,148.0
6,-4,1,-9,5.72841614740048,-8.72841614740048,109.0
8,2,1,-8,8.12403840463596,-8.12403840463596,132.00000000000003
-5,5,9,-8,0.3738635424337602,-13.37386354243376,179.0
1,8,8,-7,5.944271909999159,-11.94427190999916,178.0
-10,-9,2,2,-8.242640687119284,0.242640687119285,67.99999999999997
-9,8,5,1,-12.06225774829855,4.062257748298549,162.0
-10,-2,6,-1,-8.372281323269014,-2.6277186767309857,77.0
4,-2,-1,9,3.6277186767309857,9.372281323269014,101.0
9,-7,-5,-7,10.949874371066201,-8.9498743710662,200.00000000000003
-6,-2,1,-3,-5.0,-4.0,41.0
10,-6,0,0,10.0,0.0,100.0
8,1,1,7,8.618033988749895,6.381966011250105,115.0
3,4,5,-9,4.483314773547882,-10.483314773547884,130.0
7,1,5,2,7.854101966249685,1.1458980337503155,63.0
9,6,7,-8,11.188779163215976,-10.188779163215974,229.0
-1,-10,-5,-8,3.3898669190297497,-12.38986691902975,165.0
8,-7,9,-8,0.9999999999999982,-0.9999999999999982,1.999999999999993
-3,-3,-4,-9,-1.4174243050441602,-10.582575694955839,113.99999999999997
10,-5,5,-1,6.791287847477921,2.2087121525220796,51.000000000000014
-7,2,-1,10,-6.8815273071201055,9.881527307120106,145.00000000000003
3,-2,0,7,3.0,7.0,58.0
0,0,9,0,0.0,0.0,0.0
8,-10,-6,-1,12.45823643358446,-5.458236433584458,185.00000000000003
-9,7,2,8,-9.787087810503355,8.787087810503355,173.0
7,-5,-1,6,8.791287847477921,4.2087121525220805,95.00000000000003
0,8,6,-7,4.262087348130013,-11.262087348130011,145.0
-7,-5,-2,10,-7.569178573608525,10.569178573608527,168.99999999999997
1,-3,-7,-6,3.2662812973354,-8.266281297335397,79.0
-4,-3,4,8,-2.8989794855663558,6.898979485566356,55.999999999999986
-5,8,6,-1,-10.21110255092798,4.211102550927978,122.0
8,0,4,-1,-1.0,8.0,65.0
0,-8,-8,7,-5.232124598286491,12.23212459828649,177.0
0,9,7,4,-6.18535277187245,10.18535277187245,142.0
-4,-1,10,9,-3.1789083458002736,8.178908345800274,77.0
-1,2,4,7,-1.8989794855663558,7.898979485566356,65.99999999999999
-7,9,6,-8,-0.13454006867188184,-14.865459931328116,220.99999999999997
-4,8,1,-10,-2.8768943743823394,-11.123105625617661,132.00000000000003
-4,8,2,1,-6.216990566028302,3.216990566028302,49.0
1,2,3,1,3.4494897427831783,-1.4494897427831779,14.0
9,1,-5,-1,8.47213595499958,-0.4721359549995794,72.0
9,-2,-9,-4,10.262087348130013,-5.262087348130011,133.0
-2,1,-6,-10,-2.83772233983162,-9.16227766016838,92.00000000000001
4,-3,-10,7,-0.1789083458002736,11.178908345800274,124.99999999999999
2,-10,-6,7,-3.639410298049855,12.639410298049853,173.0
5,-1,-7,-10,5.452986860293432,-10.452986860293434,139.0
-3,-6,-9,6,-7.116843969807043,10.116843969807043,153.0
-6,4,7,7,-7.8815273071201055,8.881527307120106,141.0
10,10,-5,-9,6.844288770224761,-5.84428877022476,81.00000000000001
8,-9,-9,3,14.840770846134703,-3.840770846134701,235.0
8,-2,-4,2,9.123105625617661,0.8768943743823394,84.00000000000003
3,-2,2,-7,2.5825756949558407,-6.58257569495584,50.0
10,-3,-8,-9,11.188779163215976,-10.188779163215974,229.0
-4,-2,1,3,-3.7015621187164243,2.7015621187164243,21.0
8,9,3,-3,10.06637297521078,-5.066372975210777,127.00000000000001
5,5,-1,-10,4.658910531638178,-9.658910531638176,115.0
-7,-8,-6,1,-11.000000000000002,4.999999999999999,146.00000000000003
1,2,1,5,0.5505102572168212,5.449489742783178,29.999999999999996
2,-6,-7,10,-1.6157731058639087,13.615773105863909,188.0
4,1,8,10,2.8768943743823394,11.123105625617661,132.00000000000003
8,10,0,10,8.0,10.0,164.0
-5,-2,-10,1,-7.385164807134505,3.3851648071345037,66.0
3,-5,-10,-9,6.273618495495704,-12.273618495495704,190.0
0,-8,-1,-5,1.274917217635375,-6.274917217635375,41.0
-5,9,10,-9,2.6953597148326587,-16.69535971483266,286.00000000000006
10,5,9,0,13.366600265340756,-3.3666002653407556,190.0
1,4,7,8,-1.844288770224761,10.844288770224761,121.00000000000001
4,7,2,-7,5.152067347825035,-8.152067347825035,93.0
-3,-5,3,6,-0.7912878474779195,3.79128784747792,15.0
10,8,5,4,14.0,0.0,196.0
3,-1,-1,9,2.83772233983162,9.16227766016838,92.00000000000001
3,8,-2,-7,1.0,-5.0,26.0
10,-4,-3,-3,10.865459931328118,-3.8654599313281177,133.0
8,4,5,-2,9.70820393249937,-3.708203932499369,108.00000000000001
-3,-10,-5,4,-7.38986691902975,8.38986691902975,124.99999999999999
-7,10,0,-6,-7.0,-6.0,85.0
7,4,7,9,2.6148351928654954,13.385164807134505,186.0
2,-6,-10,7,-3.639410298049855,12.639410298049853,173.0
3,-6,-5,5,-1.5677643628300215,9.567764362830022,94.0
10,1,9,7,11.854101966249685,5.145898033750315,167.0
-9,10,2,6,-10.23212459828649,7.23212459828649,157.0
6,5,10,7,-0.5887234393789136,13.588723439378912,184.99999999999997
8,-5,4,-1,3.999999999999999,3.000000000000001,25.0
6,-10,-4,2,10.6332495807108,-2.6332495807107996,120.0
-8,8,4,-6,-12.744562646538029,-1.2554373534619723,164.0
-8,-6,-2,8,-8.717797887081346,8.717797887081348,152.0
2,-5,0,10,2.0,10.0,104.0
10,3,-5,-5,8.922616289332565,-3.9226162893325647,95.00000000000001
6,0,4,-2,-2.0,6.0,40.0
10,6,-4,-4,8.0,-2.0,68.0
10,-10,-3,-6,11.695359714832659,-7.695359714832659,196.00000000000003
-4,4,2,5,-4.815072906367323,5.815072906367325,56.999999999999986
7,3,7,8,2.8902277713535565,12.109772228646444,155.0
-4,9,7,7,-8.156603957913983,11.156603957913983,191.0
4,9,8,10,-2.0,16.0,260.0
10,-9,-3,10,15.196152422706632,4.803847577293368,254.0
0,7,2,-2,2.872983346207417,-4.872983346207417,32.0
-10,-9,-7,3,-13.759142264341595,6.759142264341596,234.99999999999997
-7,-9,-3,7,-8.717797887081346,8.717797887081348,152.0
8,3,9,-1,10.37386354243376,-3.3738635424337597,119.0
-1,-3,-2,7,-1.6904157598234306,7.69041575982343,62.0
-8,6,9,4,-11.486832980505138,7.486832980505138,188.0
10,6,-3,-9,9.0,-8.0,145.0
-2,-9,-9,8,-7.295630140987001,13.295630140987,230.0
-8,6,3,3,-9.446221994724901,4.446221994724903,108.99999999999997
3,-5,-8,-10,5.569178573608527,-12.569178573608527,188.99999999999997
5,-7,-10,6,-2.8815273071201073,13.881527307120102,200.99999999999991
7,-3,-9,7,12.196152422706632,1.803847577293368,152.0
5,-1,-3,1,5.64575131106459,0.3542486889354093,31.999999999999993
5,1,0,9,5.0,9.0,106.0
8,-10,-8,1,14.104686356149273,-5.104686356149273,225.0
8,-3,4,-4,6.898979485566356,-2.898979485566356,55.99999999999999
4,-3,-1,7,3.20871215252208,7.79128784747792,71.0
-7,4,0,-8,-7.0,-8.0,113.0
-10,3,5,-10,-6.127016653792583,-13.872983346207416,229.99999999999997
5,-5,-1,-1,5.741657386773941,-1.7416573867739413,35.99999999999999
-6,1,9,6,-6.708203932499369,6.708203932499369,90.00000000000001
9,7,1,-9,9.380831519646861,-9.38083151964686,176.00000000000006
-9,6,-1,7,-8.615773105863909,6.615773105863909,118.0
-7,-9,8,10,1.0000000000000089,1.999999999999993,4.999999999999989
1,-1,2,9,1.2583426132260591,8.74165738677394,77.99999999999999
-3,-4,-3,7,-4.0827625302982185,8.08276253029822,82.0
-2,-5,-7,4,-5.6332495807108,7.6332495807108,90.0
-6,-6,-4,-2,-9.291502622129181,1.291502622129181,88.0
-10,6,2,-4,-11.582575694955839,-2.41742430504416,139.99999999999997
-2,0,-8,1,1.0,-2.0,5.0
-5,-9,-3,-10,-1.7337187026646017,-13.266281297335397,178.99999999999997
-7,-7,-6,9,-9.295630140987,11.295630140987,214.00000000000003
-2,2,7,6,-3.477225575051662,7.477225575051661,68.00000000000001
-10,4,-9,5,-7.0,2.0,53.0
9,-6,8,-6,4.372281323269014,-1.3722813232690143,21.0
-9,-4,-8,6,-10.89414711402797,7.894147114027968,181.00000000000003
4,7,-1,-4,3.0,-3.0,18.0
1,-9,2,-10,-1.0,-8.0,65.0
9,-4,-2,6,10.701562118716424,4.298437881283576,133.0
10,2,-1,5,9.56155281280883,5.438447187191169,121.0
-5,5,0,9,-5.0,9.0,106.0
-8,-2,4,2,-7.1231056256176615,1.1231056256176606,52.000000000000014
-1,9,2,6,-3.0,8.0,73.0
-4,-5,2,6,-2.872983346207416,4.872983346207417,32.0
10,0,-7,-8,-8.0,10.0,164.0
-9,9,-1,2,-8.109772228646444,1.1097722286464435,67.0
9,10,7,10,1.1184726928798927,17.881527307120102,320.9999999999999
5,0,-1,-2,-2.0,5.0,29.0
0,9,4,-7,3.446221994724903,-10.446221994724901,120.99999999999997
-4,0,-9,-9,-9.0,-4.0,97.0
-5,8,9,3,-10.38083151964686,8.380831519646858,178.0
-8,-4,-4,-7,-11.531128874149275,-3.468871125850725,144.99999999999997
-10,7,-3,0,-7.0,-3.0,58.0
4,5,6,6,-0.5677643628300215,10.567764362830022,112.00000000000001
1,-1,9,-5,-1.9999999620093445,-2.0000000379906564,8.000000000000007
-3,2,-9,8,-1.0,6.0,37.0
-1,-7,1,7,0.0,6.0,36.0
-1,4,1,-10,-0.575571099101948,-10.424428900898052,108.99999999999999
9,7,5,-6,11.0524865872714,-8.0524865872714,187.0
8,-7,-5,6,13.0,1.0,170.0
-4,-4,-2,2,-5.123105625617661,3.1231056256176606,36.0
9,3,5,-2,10.226812023536855,-3.2268120235368554,115.0
0,-1,-8,-10,0.7445626465380286,-10.744562646538029,116.0
1,4,4,10,-0.5207972893961461,11.520797289396148,133.0
-4,-8,-8,7,-8.208243919473801,11.208243919473798,193.0
9,3,-8,-4,6.772001872658766,-1.7720018726587656,49.00000000000001
-4,-6,-8,7,-7.345903006477068,10.345903006477066,161.0
4,9,3,-7,6.066372975210779,-9.066372975210777,119.0
-3,10,2,-3,1.4721359549995796,-7.47213595499958,58.0
-7,0,7,-1,-1.0,-7.0,50.0
5,4,-3,-2,2.0,1.0,5.0
10,-8,-5,-1,12.881527307120106,-3.8815273071201046,181.0
-6,-8,-4,7,-8.116843969807045,9.116843969807043,149.0
-3,-10,-7,-4,4.881527307120107,-11.881527307120102,164.99999999999994
3,2,-1,7,3.585786437626905,6.414213562373095,54.0
-10,-7,5,5,-7.1097722286464435,2.1097722286464435,55.0
7,-3,-1,5,8.0,4.0,80.0
0,-5,-10,1,-6.588723439378914,7.588723439378912,101.0
-5,2,6,-10,-3.227998127341235,-11.772001872658766,149.0
-3,-3,0,3,-3.0,3.0,18.0
8,3,2,4,9.162277660168378,2.837722339831621,91.99999999999997
5,-9,-7,10,-0.8216584885466194,15.821658488546618,250.99999999999997
-2,4,1,10,-2.324555320336758,10.324555320336758,112.0
-2,3,2,-5,-0.6277186767309857,-6.372281323269014,41.0
2,-2,-10,6,-0.8989794855663558,8.898979485566356,80.0
6,-8,-9,-3,11.104686356149273,-8.104686356149273,189.0
-9,-9,-2,9,-9.949874371066201,9.9498743710662,198.00000000000003
10,-5,1,-2,9.567764362830022,-1.567764362830022,94.0
-4,1,-6,5,-3.274917217635375,4.274917217635375,29.0
-6,1,9,-2,-7.60555127546399,-0.3944487245360109,58.0
-4,8,9,0,-10.717797887081346,6.717797887081348,160.0
-4,-1,4,-9,-5.0,-8.0,89.0
-9,-9,-7,-8,-16.452986860293432,-0.5470131397065661,271.0
0,2,-10,-9,-4.000000000000001,-4.999999999999999,41.0
9,7,10,10,1.1184726928798927,17.881527307120102,320.9999999999999
10,-1,-10,-5,10.639410298049855,-5.639410298049853,145.00000000000003
0,-9,-4,9,-3.0,12.0,153.0
10,10,10,7,18.611874208078344,-1.6118742080783406,349.0000000000001
7,9,2,8,3.227998127341235,11.772001872658766,149.0
6,-10,-5,8,-0.14142842854284865,14.141428428542852,200.00000000000006
9,-10,-3,6,13.178908345800274,1.8210916541997264,177.0
10,4,7,-4,11.774964387392123,-5.774964387392122,172.0
5,-4,6,-7,2.4641016151377535,-4.464101615137754,25.999999999999993
1,2,-7,10,3.0,8.0,73.0
-10,-10,-4,-2,-13.483314773547882,1.483314773547883,183.99999999999997
-10,5,7,4,-12.165151389911678,6.1651513899116805,185.99999999999994
-5,-9,-2,-7,-1.641101056459327,-10.358898943540673,110.0
2,0,2,0,0.0,2.0,4.0
8,-3,-4,5,10.274917217635375,2.725082782364625,113.0
-8,6,7,4,-10.831760866327848,6.831760866327847,164.0
6,0,-6,5,5.0,6.0,61.0
4,-1,3,-9,3.764982043070834,-8.764982043070834,91.0
10,1,2,-2,10.164414002968975,-2.1644140029689765,107.99999999999997
6,9,1,-6,6.708203932499369,-6.708203932499369,90.00000000000001
1,-2,2,6,2.0,5.0,29.0
-4,-8,-10,1,-10.787087810503355,7.787087810503355,177.0
4,0,-1,-9,-9.0,4.0,97.0
-7,6,6,-3,-11.324555320336758,1.324555320336759,129.99999999999997
3,-7,-5,8,-0.9226162893325647,11.922616289332565,143.0
-4,3,1,5,-4.3218253804964775,5.3218253804964775,47.0
9,-3,-9,2,11.764982043070834,-0.7649820430708338,139.0
-3,10,9,5,-9.295630140987,11.295630140987,214.00000000000003
-7,5,9,-5,-12.782329983125267,0.7823299831252681,163.99999999999997
-7,5,10,2,-10.881527307120107,5.881527307120105,153.00000000000006
3,-4,-4,7,0.5278640450004204,9.47213595499958,90.0
-1,7,3,-1,3.58257569495584,-5.582575694955841,44.00000000000001
-4,-4,-4,-6,-0.8768943743823394,-9.123105625617661,84.00000000000003
-10,3,7,2,-11.54983443527075,3.54983443527075,146.0
-3,-3,-1,6,-3.3218253804964775,6.3218253804964775,51.0
-5,4,4,5,-6.4031242374328485,6.4031242374328485,82.0
-3,8,9,4,-8.678779875342908,9.678779875342912,169.0
-8,-5,-3,5,-9.06637297521078,6.066372975210777,119.0
4,2,9,4,8.242640687119286,-0.24264068711928477,68.0
0,-5,-10,-9,3.8815273071201073,-12.881527307120106,181.00000000000003
2,-10,-7,-9,6.512492197250394,-13.512492197250392,224.99999999999997
10,9,5,-8,12.224972160321826,-10.224972160321824,254.00000000000006
6,-6,-3,1,8.424428900898052,-1.4244289008980524,73.0
1,-10,-10,4,-7.611874208078344,12.61187420807834,217.0
-10,-1,-9,10,-10.440306508910552,10.44030650891055,218.00000000000006
4,-8,-2,6,0.8768943743823394,9.123105625617661,84.00000000000003
10,2,-8,-7,9.0,-6.0,117.0
-7,0,-4,0,0.0,-7.0,49.0
0,-1,-6,2,-1.6457513110645907,3.6457513110645907,16.0
1,-1,-4,8,0.46887112585072543,8.531128874149275,73.0
8,8,1,9,5.627718676730986,11.372281323269014,161.0
10,0,-6,5,5.0,10.0,125.0
1,-9,-5,10,-2.577747210701755,13.577747210701755,190.99999999999997
-7,2,-1,6,-6.844288770224759,5.84428877022476,81.0
-8,6,-4,2,-4.000000000000001,-1.9999999999999996,20.000000000000007
5,-6,-7,-1,9.141428428542849,-5.14142842854285,109.99999999999999
-10,10,9,9,-13.925721582097552,12.925721582097552,361.0
-4,-2,-3,2,-4.872983346207417,2.872983346207417,32.0
3,1,-3,10,3.4586187348508908,9.54138126514911,102.99999999999999
7,5,0,5,7.0,5.0,74.0
-8,-7,-6,-1,-11.865459931328118,2.8654599313281173,149.00000000000003
9,-9,1,-6,8.37386354243376,-5.37386354243376,99.00000000000001
-6,-10,-7,10,-9.575836902790229,13.575836902790225,276.0000000000001
1,1,5,6,0.1458980337503153,6.854101966249685,47.0
7,-9,-7,8,-0.45298686029343216,15.452986860293434,239.0
0,6,1,-9,0.6234753829797981,-9.6234753829798,93.00000000000001
-5,-2,-6,9,-5.810249675906654,9.810249675906654,130.0
10,-2,-3,9,12.0,7.0,193.0
-6,-2,-4,-7,-3.6277186767309857,-9.372281323269014,101.0
-4,-6,0,4,-4.0,4.0,32.0
-9,2,5,-4,-10.531128874149275,-2.4688711258507254,117.0
-3,-5,-4,7,-4.708203932499369,8.70820393249937,98.0
9,-4,-8,-6,10.89414711402797,-7.894147114027968,181.00000000000003
-2,4,-1,-9,-2.6277186767309857,-8.372281323269014,77.0
5,-2,-10,0,7.623475382979799,-2.6234753829797994,65.0
-2,0,2,-9,-9.0,-2.0,85.0
3,-5,-3,7,0.6411010564593269,9.358898943540673,88.0
5,10,1,0,6.531128874149275,-1.5311288741492748,45.0
-10,1,4,-6,-10.82842712474619,-5.17157287525381,144.0
-5,5,1,1,-5.741657386773941,1.7416573867739413,35.99999999999999
-8,-9,-4,-9,-2.479202710603853,-14.52079728939615,217.00000000000006
10,-4,0,0,10.0,0.0,100.0
-7,6,5,-8,-2.0,-13.0,173.0
-1,10,4,-3,4.403124237432849,-8.403124237432849,90.0
7,-8,-4,-1,9.928203230275509,-3.928203230275509,113.99999999999999
9,-2,3,3,7.732050807568877,4.267949192431123,78.0
0,-10,-7,-5,6.232124598286491,-11.23212459828649,165.0
-6,-8,-9,-8,1.5440037453175304,-15.544003745317532,244.00000000000003
-2,8,8,6,-6.944271909999159,10.94427190999916,168.00000000000003
7,0,1,-8,-8.0,7.0,113.0
7,-5,-4,-10,8.104686356149273,-11.104686356149273,189.0
-5,7,2,8,-6.0,9.0,117.0
1,9,7,-3,7.18535277187245,-9.18535277187245,136.0
3,2,-2,-5,2.4641016151377544,-4.464101615137754,25.999999999999996
-5,8,10,-1,-12.165151389911681,6.165151389911679,186.0
-8,7,10,8,-11.575836902790229,11.575836902790225,268.0000000000001
-6,0,-1,6,6.0,-6.0,72.0
