a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,eig1,eig2,eig3,eig4,sum_squared
-7,1,-4,5,6,8,4,9,7,-6,3,3,3,6,3,-7,10.483498288515394,0.5926567877366357,-3.4550654880976985,-10.621089588154343,234.9999999999999
7,5,4,9,5,5,-9,-5,0,-6,4,3,5,5,-2,8,-4.563682676652297,4.217983882946191,13.757918403726016,10.587780389980088,340.0
5,10,1,10,4,-10,-3,-8,1,-5,-2,9,9,-5,4,-7,10.882112928889597,4.164501806460379,-20.197090458125185,-8.849524277224807,622.0000000000006
-6,6,-2,0,-4,10,10,-5,0,3,0,8,2,-3,8,3,-9.378125532163342,-4.051779717515502,9.22922234522723,11.200682904451604,315.0
-6,0,10,-9,4,5,-10,-8,-1,-7,5,-2,-7,8,8,-1,10.304837616319972,-7.734691323510463,2.0713326183051026,-1.6414789111146204,172.99999999999983
-1,3,-10,5,9,-6,3,7,-3,-1,-8,-3,4,3,-8,4,11.893726736777946,-2.895786932805475,-11.610628077436829,-8.387311726535644,355.0000000000002
-10,6,6,9,-10,10,-10,-7,-2,-5,1,2,9,0,1,-1,-12.65085032012577,12.201638467796053,2.9609455646999607,-2.5117337123702366,324.0000000000002
2,8,1,7,4,-5,-1,6,-1,-7,-3,-6,8,7,5,-7,9.366570186980452,-3.1487619697472025,-6.720082146893867,-12.497726070339397,299.0
7,6,9,4,4,4,-7,-2,1,3,-10,-1,4,0,-10,-3,11.152599798015077,1.6159926914027443,-4.743044334401743,-10.02554815501609,250.0
1,-10,9,-5,-9,2,9,-3,7,5,-9,5,-8,5,5,-2,-21.01463011188946,11.810431017271151,-0.8425444775302345,2.046743572148564,585.9999999999998
1,-8,6,8,-5,8,2,-2,7,3,-3,0,7,7,4,-5,11.745823190296242,6.706433489561554,-12.173500949799019,-5.278755730058785,358.99999999999983
0,-8,-10,-7,-8,6,9,-4,1,8,-5,-4,-6,-7,0,-1,15.64563683772462,3.818535025614396,-11.345443461386798,-8.118728401952223,453.9999999999997
-9,1,8,-3,-2,10,9,4,8,4,8,-2,9,7,5,2,-11.120962229404228,16.20924238185053,-0.44343740954113753,6.355157257094827,427.0000000000005
2,-4,5,-8,0,7,-1,5,8,-3,-5,-8,-9,6,-8,-8,15.149230238774136,4.59255267604851,-8.157863373552457,-15.58391954127018,560.0000000000002
0,0,-8,-1,5,5,8,3,-3,5,5,-4,-10,5,9,-9,-11.562802766257896,9.890485780072492,2.31320613406901,0.3591108521164018,236.99999999999966
-1,10,-5,-4,3,5,-8,-2,-5,-6,-7,4,-1,-10,-4,10,16.42068197687372,-9.154946093457621,-4.79724666027243,4.531510776856335,397.00000000000045
9,-1,-6,-8,8,9,-9,-4,-2,-3,8,-6,-3,4,-9,1,-5.872033001566281,8.435884526656146,10.121361985199902,14.314786489710215,412.9999999999999
6,5,-6,-10,2,-4,-3,8,3,-1,6,7,-9,-1,7,-1,-11.255388018322867,13.705031042297444,-0.5651991613523935,5.115556137377846,341.0000000000001
10,-9,-2,5,-5,-4,-8,-4,9,-3,-6,-8,3,-5,-8,-4,14.093474542148082,-15.838850155532587,-3.9524790483845886,1.697854661769104,468.00000000000097
5,-5,-6,0,-9,-3,8,10,-1,9,8,-8,-9,8,10,0,14.647245693856439,-9.89429165321138,-0.35938169657387015,5.606427655928797,344.0
-3,-8,-8,-10,-7,-6,2,2,-8,-3,10,-5,-10,-8,-1,9,-16.25531326289484,-0.8262280761238164,13.975050097350007,13.106491241668651,631.9999999999997
5,-5,2,9,3,-9,-1,5,-4,3,-10,-10,0,3,-6,-6,5.2140877479874135,-1.3542586857535932,-15.558519699004387,-8.301309363229436,339.9999999999998
10,-3,0,-6,2,1,-3,-10,-8,5,-5,0,-6,-4,4,2,12.83673787630692,4.673589201209616,-2.736183089044611,-6.77414398847193,239.9999999999999
-6,-4,8,-5,7,-10,7,9,0,-1,-5,-6,-9,5,-8,-9,3.9969077503308306,-15.888693650112982,-11.848783558986215,-6.259430541231669,448.0000000000011
-1,-7,0,-7,-8,-6,1,8,-3,-8,-1,8,-10,4,4,0,13.2386617450926,-9.845554794539211,-11.393106950553364,-6.929471953138539e-16,401.99999999999966
6,9,-1,-3,4,8,-7,4,-6,4,-10,8,2,6,8,2,-11.666318005115206,-3.9364749397803984,13.153082861189912,8.449710083705707,396.0
-6,8,0,5,7,-4,8,3,-1,-5,10,-3,7,-5,-8,-8,-14.256202186161353,-6.225523777217573,3.4030106763234733,9.078715287055477,335.99999999999943
0,-5,-2,-5,-4,7,-4,-4,3,4,7,10,-7,-7,-2,-6,-9.12354109312888,1.2613359456124913,6.2932299469421595,9.568975200574236,215.99999999999983
5,4,-4,1,-8,-10,0,-8,-10,1,1,9,5,-6,2,-8,-16.271318875593327,-5.250123066385708,7.035744213653827,2.485697728325229,347.9999999999995
-8,1,-5,4,9,9,-8,3,-10,-10,-9,9,2,7,-1,-1,14.812357578010584,-16.616775366706875,-0.16350532009610766,-7.03207689120761,544.9999999999998
2,-5,-5,7,-3,-6,-1,-2,-4,-10,1,6,-7,-9,9,10,12.981036612649715,-9.774348416585973,3.593740795438359,0.19957100849790757,276.9999999999999
10,-1,-1,-5,4,9,5,-6,-7,7,-2,-6,0,2,-5,-10,-13.07875652260721,-1.0337300620368741,9.553999537586714,11.558487047057373,396.99999999999955
-1,-8,7,-10,-3,-8,-10,-4,0,-7,7,0,-10,0,-2,-9,-18.332117524826238,-9.497177301233828,5.6646921230606635,11.164602702999405,582.9999999999995
-5,7,3,0,0,-1,-9,-8,-1,-10,5,3,-2,-4,-4,-10,11.716078693704931,-12.86188539386975,-2.304803630190878,-7.549389669644313,365.0
9,3,-3,-8,-5,4,9,4,-3,8,-6,2,-9,1,5,-4,13.641351455513036,8.758388812237683,-8.69259791328446,-10.707142354466242,453.0000000000001
-8,4,4,3,7,-1,-6,-5,10,1,-10,10,1,0,-1,-9,-16.46198964134739,-8.981858647645367,-0.5493246987132168,-2.0068270122940275,355.99999999999994
0,-3,-3,1,8,8,7,-10,4,5,10,6,10,-3,-1,-5,-7.252035224490392,0.7147342763294253,12.118552157926482,7.4187487902344795,254.99999999999972
-9,-9,7,1,-3,-10,2,-1,-7,-2,-4,8,-1,-8,7,-3,2.0123486118143914,-6.72301708246165,-9.20701561771588,-12.08231591163687,280.0000000000001
-9,-3,-5,-1,6,-4,9,2,0,9,-6,-1,-9,-2,7,-7,-13.35577269454349,-9.702880087904335,-5.155215100219393,2.2138678826672327,303.99999999999943
-5,-6,2,-1,0,-6,1,3,-1,-8,9,3,8,8,4,5,-9.03447778588682,-1.847855889464606,3.654523746983426,10.227809928367995,203.00000000000017
-3,0,-2,-8,-7,4,2,0,-5,3,4,2,-8,5,-3,-6,-11.746162168341451,9.038903048385764,-0.5371506429246348,2.244409762880303,225.00000000000014
1,3,2,-1,-10,10,10,-2,4,5,1,7,-7,4,5,2,13.52716125130327,-4.99424198699508,0.845556049678961,4.621524686012839,229.99999999999997
4,9,-5,0,5,5,1,-5,-4,1,8,-6,10,-7,3,-1,-6.856072517992647,12.642608660366268,2.557095297512771,7.656368560113597,272.00000000000006
2,0,-10,-8,7,-10,-6,-10,-9,-10,-3,2,-10,-4,-8,8,16.424226412653177,-18.271066426463353,-6.930634974317355,5.777474988127522,685.0000000000006
-10,4,0,7,-8,8,2,8,0,-6,2,-8,9,6,-8,-7,-17.780083646036452,-4.675551387453405,4.443801863690673,11.011833169799177,479.00000000000045
5,-2,-4,10,-3,-1,10,2,0,10,3,-6,7,5,-5,1,-13.235232273075702,-1.7926201433123277,15.01207902389914,8.015773392488917,467.9999999999996
8,9,0,0,5,3,-5,-9,-1,-4,9,-5,-2,-10,-7,-10,-17.129625023154187,1.573802518203292,15.180936454959715,10.374886049991181,633.9999999999997
1,-7,-7,-7,10,-10,5,3,-2,2,-9,2,-4,3,8,-5,-11.111280292526247,-8.802475885084164,-4.308390260542729,1.2221464381531268,221.00000000000023
-2,-8,-9,9,-7,5,4,4,0,-1,-6,6,4,-1,4,0,-12.752410773883433,-4.319865440925316,7.627874152235429,6.4444020625733325,280.99999999999994
10,6,5,1,10,2,5,1,-7,-4,3,-6,-4,-1,7,-8,8.190890867376421,3.293136592176241,-3.8249393526323723,-0.6590881069202937,93.00000000000013
7,-1,-2,-8,-2,5,8,-8,-10,7,-1,-3,-3,0,-10,-6,-12.483516697492105,11.713258250587447,8.599735541758228,-2.8294770948535732,374.99999999999983
-5,7,-8,0,6,-7,10,4,-6,0,6,-3,2,5,-6,8,-15.64125912910857,12.597265385906564,-0.1179824097937897,5.161976152995807,430.0
10,-1,-9,0,8,7,-7,-3,4,-2,-3,-1,-1,-10,-6,5,-2.83399750742074,10.705890311947833,7.848236808372905,3.2798703871000154,195.00000000000034
10,7,-5,1,8,2,-1,-10,8,5,-7,-8,-7,0,-6,4,14.137284546493827,-7.957268066096074,3.1192192242335803,-0.29923570463132665,273.0000000000001
-1,-7,8,8,8,6,-2,10,5,-1,3,4,6,9,-8,-4,-11.125337289707875,0.05136257312232055,9.612062682008409,5.4619120345771375,245.99999999999957
-6,8,-5,8,8,-6,4,0,-1,1,-4,-4,5,-9,5,10,-16.046797335095103,-3.4403195760481156,4.1250345189212,9.362082392222012,374.00000000000006
-3,-7,4,8,-4,-1,6,10,1,9,-10,2,9,9,7,-3,11.43656778215609,2.708453386585948,-18.723940879978482,-12.421080288763559,642.9999999999995
7,-3,-2,-5,-5,-9,-6,-4,4,-3,10,-6,9,-3,-4,-9,-12.82613404474865,-4.593674945785098,4.849594069443148,11.570214921090617,343.0000000000002
6,-3,-2,-4,-8,4,-5,-5,1,-9,-7,-9,-8,-4,-3,0,-15.194888239234155,0.5867681682192645,10.640922618324902,6.967197452689996,393.0000000000003
-10,-3,2,-4,-8,-2,8,-4,7,9,9,4,1,-2,4,2,-15.584167017173828,-2.104902069749657,2.75702113571307,13.932047951210421,449.0000000000001
10,-3,-4,-7,-7,5,5,-2,-3,3,10,6,-5,-8,9,2,-7.549914117918888,18.73041953027446,6.899307654925695,8.920186932718762,535.0000000000007
-7,-5,-5,-6,-4,2,4,8,-8,5,3,-8,-7,7,5,-3,12.41445121448968,-12.716832679620417,0.8237100541787199,-5.521328589047978,346.9999999999997
10,10,10,5,-10,-3,-9,3,10,-7,7,0,9,10,8,4,18.582172652718604,-6.821137644718213,-1.2800969526899704,7.519061944689591,450.00000000000045
-8,2,-6,-7,4,-10,-1,-8,-6,9,5,2,6,-6,6,2,-14.942386190008191,-5.436796528091731,5.734053955563085,3.64512876253684,298.99999999999983
-7,-10,3,5,-9,-6,8,7,-1,6,6,-3,9,3,-2,6,-20.20904652955466,1.4914911640784563,10.165301392705123,7.5522539727711155,570.9999999999991
8,10,-8,1,9,9,-10,-4,-6,-4,-10,-2,1,-10,4,5,21.51302210452909,7.2166949016568935,-4.053972337064706,-12.675744669121283,692.0000000000003
-3,-4,3,-6,8,4,0,-9,-6,-6,-8,1,-9,-9,1,-6,7.982602237956891,0.3499805285413699,-12.342004872402018,-8.990577894096246,296.9999999999997
-6,-8,-2,6,-6,2,7,-5,-8,9,9,7,6,8,4,1,16.37458710817397,5.261569749356715,-9.54203901022097,-6.094117847309709,424.00000000000034
-7,4,7,3,6,7,0,2,5,4,0,0,-7,4,-1,2,-8.979823927300524,9.96777658439613,3.1035294256426695,-2.091482082738278,193.99999999999997
3,1,5,7,-7,4,7,-4,0,4,3,1,9,-9,0,-3,11.864812991061429,7.385249733731756,-3.6098493931474964,-8.640213331645684,283.0000000000002
-10,1,-7,8,-2,9,-6,-8,0,-9,-3,4,8,-10,-9,1,14.548922664820692,4.900090604822698,-14.640561593928961,-7.808451675714424,511.0
-6,4,5,-2,6,-2,8,-7,-6,-1,3,-6,-1,-8,-7,-5,7.582112560622004,0.9469577290730626,-6.44038772684892,-12.088682562846152,246.0
-10,0,-4,10,-3,1,3,-10,-4,6,-9,1,4,-5,9,-7,-20.44820998086126,4.357193832222386,-7.632586783857591,-1.276397067503539,497.0000000000001
-9,-3,-8,9,5,-7,-7,-10,-10,-10,-9,1,4,-4,-8,-4,-20.572446518386357,-13.600121775667539,4.977246354676857,0.19532193937706355,632.9999999999993
-4,3,-2,7,2,2,-7,6,-6,6,6,-1,5,3,-9,4,9.661440053912484,-5.792476260235585,4.572614510391059,-0.4415783040679721,147.99999999999972
-8,-9,-9,9,-3,2,0,-2,0,10,9,4,6,1,2,10,-11.830420128144365,1.206251485332289,12.93801613855094,10.686152504261134,423.00000000000074
9,10,-3,5,5,8,9,-5,-6,4,-3,-1,0,-9,1,6,-10.213123401729938,16.31390283841224,10.028126030035407,3.871094533282316,486.0000000000006
7,-3,-3,3,-9,-3,10,9,-9,8,3,1,-6,9,9,10,18.378366194642098,11.132497189585894,-1.837156517903511,-10.6737068663245,578.9999999999994
-10,-1,-4,7,-1,-5,-8,-6,-2,-8,4,5,-3,-1,0,7,-11.789229209966294,-6.59988201855782,10.351482205313541,4.037629023210576,306.0000000000006
-9,3,7,0,4,10,-6,-8,7,-3,-5,2,10,8,-1,-10,-15.475034270471518,6.148681994012298,2.3426810555452438,-7.016328779086023,332.00000000000034
-7,-8,-2,-4,-9,0,7,-4,4,9,7,-1,7,-6,1,-8,13.532701014003003,-1.663190324588865,-6.565699565158076,-13.303811124256065,406.0000000000003
10,6,9,9,-7,-8,9,-4,3,8,-1,-2,2,-3,-6,8,-13.640036354881891,13.258128286583624,7.943748453797458,1.438159614500814,426.99999999999915
7,0,-10,8,-8,9,4,-5,-9,6,3,6,-8,0,9,-9,16.49253279269697,-10.7307709910601,-1.872471091845487,6.110709290208615,428.0000000000008
-9,9,0,2,10,7,-8,-7,-2,-1,10,8,5,-4,0,0,-14.783878836478166,0.9346283916761355,6.241222409383254,15.60802803541876,501.99999999999983
-9,-5,7,9,7,4,1,0,-2,4,-1,-4,8,9,-7,-10,-15.366462452268559,-6.7025043865158755,5.0999237364461045,0.9690431023383345,307.9999999999999
-2,-10,-3,9,-8,7,8,2,-2,-6,-5,5,2,8,8,0,-12.860006424011477,-2.7451817801688216,9.716133012625903,5.889055191554382,301.9999999999999
6,9,-7,8,-1,5,-2,-1,-2,4,2,5,4,-7,-8,-10,7.74572414323528,5.711778683917884,-7.430984266033973,-3.026518561119193,157.00000000000009
6,3,-5,-8,3,-6,-3,9,-2,-6,10,6,-5,7,8,9,-12.727938190932722,19.637705280902484,4.011246400313749,8.078986509716472,628.9999999999998
6,-10,-5,-10,-6,-2,-3,-2,-3,-5,10,8,-8,-4,5,-10,-16.577636278642146,-5.729976620444973,16.493274604661565,9.81433829442555,676.0000000000002
9,-10,-6,9,-9,-6,7,8,-5,6,0,4,-9,1,8,5,15.711531527652244,5.991710608067258,-8.769661543147604,-4.933580592571894,384.0000000000002
-8,3,-10,8,1,5,-2,10,-2,2,4,1,5,-1,6,-3,-12.830010156733609,0.3303615448329622,3.807536168802512,6.692112443098128,224.00000000000009
-2,9,3,-1,10,6,-4,7,3,-6,2,-10,10,0,-5,4,16.371227502048484,-9.697092850808211,-1.3717510125911023,4.697616361350823,386.00000000000006
-6,4,7,-10,-5,-1,1,-7,6,-4,-5,9,1,-3,-2,6,5.477266616401496,1.189154915700968,-8.378491160625957,-4.287930371476499,119.99999999999994
10,6,9,1,2,1,-5,-9,5,2,-7,5,4,2,-1,7,-8.395939435535036,10.505640642027634,8.605738860789137,0.28455993271829194,255.0000000000001
-8,5,-10,-5,7,10,-2,-5,5,-8,9,8,10,4,6,-1,13.16104005179517,2.6348130545007833,-4.77526886450138,-1.020584241794557,204.00000000000003
-8,6,4,-2,10,-8,-7,-3,7,-9,1,-8,1,-2,-2,-5,-20.586017281390788,-5.8602260741052525,0.29937270156024337,6.146870653935801,495.9999999999999
-1,-8,5,10,-2,-2,-8,-2,1,-8,-6,-10,-2,6,-7,3,9.560719660209468,-13.377903173630374,2.3175507142819263,-4.50036720086102,295.99999999999983
-5,-5,-3,1,0,-10,-10,-3,2,-6,-6,-1,8,-1,-2,-3,-13.989125974048052,-10.30496492182548,1.1641019150619705,-0.8700110191884282,303.9999999999997
8,-5,-4,0,-8,-9,10,8,-4,0,0,-8,-4,0,1,2,11.133798873490178,4.198434608654498,-6.572310717118925,-7.759922765025748,245.00000000000014
1,-5,-5,1,10,-6,-2,-9,1,0,-8,-2,-3,-9,-6,5,6.588655726949301,2.334574256879723,-7.057777001249663,-9.865452982579345,195.99999999999972
9,5,8,-7,-2,-4,4,9,-2,-2,-10,-2,-3,8,-3,-7,9.424490454876105,1.1112062329657248,-7.266886723849772,-15.268809963992059,375.99999999999994
7,-5,10,-3,1,5,3,-7,4,6,-8,-8,-2,-5,-4,2,13.465955499745458,7.688652702087175,-11.977394283516912,-3.1772139183157337,394.0000000000002
-7,0,4,-7,-9,1,10,5,1,7,0,-7,-4,7,-3,-7,-14.117621718232042,-11.355167517014475,8.35390400697695,4.118885228269561,415.0000000000005
-5,-8,3,-7,-4,-6,1,-3,-3,9,-7,0,8,-9,6,9,5.000000000000006,1.194218990383231,-2.346314524944414,-12.847904465438823,197.0
5,-8,6,7,1,-1,1,-5,6,1,3,-10,5,5,-5,5,11.202290147252947,8.903955091817153,-4.484789876626629,-3.621455362443456,238.00000000000023
-3,3,-9,-4,6,-10,3,-10,-3,-2,-3,6,2,-3,10,-5,7.305921848591073,-15.221475784186246,-3.865581807873667,-9.218864256531178,385.0000000000007
6,0,3,-9,4,2,2,-6,6,-7,-5,-5,-8,9,-10,5,-8.410209757728854,-1.4474413503363421,9.857651108065205,7.9999999999999885,234.0000000000001
-3,-6,4,-1,-8,-4,-5,-6,-3,-6,5,1,-4,-7,-5,1,-13.946798318105156,2.0000000000000053,3.660856750519136,7.285941567586013,265.0000000000001
-8,6,-6,0,5,-8,9,7,1,9,4,-7,2,10,-3,10,-18.68307292300173,-5.4931978475128975,8.75639023212751,13.419880538387117,636.0000000000001
7,7,-2,0,0,-5,8,-7,-6,4,-9,4,-2,-10,6,-6,-19.969744701680174,-3.322787278998841,6.595450927052205,3.6970810536268157,467.0
-10,4,6,-4,-3,-8,-9,10,8,-1,-1,7,-4,5,4,7,-18.269988474077564,-6.519949343954061,2.277534816356402,10.512403001675231,492.0
-7,-1,-8,-2,0,-10,9,-1,4,3,4,-7,-7,3,-6,9,-11.908061811437435,-7.617763539247777,11.052450343853424,4.4733750068318034,342.0000000000005
7,0,-10,4,2,-10,4,7,-5,-5,4,-5,3,10,3,9,-12.413342143862637,-0.6678497497765561,14.630272622106933,8.450919271532255,439.9999999999998
-6,-1,-9,-2,5,10,-4,10,-7,-3,-8,-7,6,5,4,4,14.927638403239678,-12.023494092399762,0.02849773875260354,-2.932642049592522,376.0000000000002
8,-7,-4,7,4,-1,5,4,-9,-2,-7,-4,10,6,1,-3,13.301405399182183,-7.065113358061706,-8.458864853663778,-0.7774271874567015,299.00000000000006
8,7,-5,5,6,0,-7,5,-2,-1,2,-7,3,-4,-8,9,16.804442020960344,-5.006531589162624,-0.6185714743218294,7.820661042524116,369.0000000000001
-9,-2,-10,8,-2,-4,-5,2,-2,-1,-5,3,6,-7,4,3,-14.973931914597355,6.028451820378618,-4.0545199057812535,-1.9999999999999998,280.9999999999999
-2,-1,0,0,-2,-1,-8,6,6,1,-5,5,-4,7,8,1,-10.655165001167987,-4.484924572621609,1.2220295796740563,6.918059994115529,183.0000000000004
-1,-4,1,7,6,0,6,-4,5,6,9,2,-1,-5,5,10,-4.633440893030597,2.5925098357542087,5.959021239899464,14.081909817376923,262.0
-3,1,1,8,8,-8,-10,-5,1,-10,7,-9,7,1,-6,9,-15.538802614450288,18.129698090828782,-4.178651623501648,6.587756147123187,631.0000000000002
-6,10,-5,2,9,9,3,6,-1,2,0,-10,-4,-6,-6,-10,10.719391648750834,6.000000000000009,-14.924811857030253,-8.794579791720587,451.0000000000002
10,-10,-8,9,-5,-1,4,9,-3,6,-7,-9,1,10,-5,-1,-17.471238751526535,-5.414311595492723,14.697887579934664,9.187662767084595,634.9999999999995
-8,-3,2,3,-7,-7,-8,8,-8,-8,5,10,-3,4,9,-2,-18.790174659144686,-5.592777946047393,10.933913097843096,1.4490395073489952,506.0000000000003
2,-9,3,5,-10,3,5,8,-6,-8,10,10,-4,3,7,-3,-9.807237024819585,0.26301528963073173,12.456180315232578,9.088041419956292,334.0000000000004
4,-2,-9,2,-1,-1,5,-7,-7,4,7,10,3,5,4,8,16.199547293862352,-3.562278244159973,-1.3500982517412794,6.712829202038877,321.9999999999993
1,-1,-3,-9,-7,-5,5,-7,9,10,-7,3,2,-1,-2,10,-10.156384537310926,9.270348535122451,-2.496448874190827,2.382484876379273,201.00000000000003
-1,-7,-9,3,-6,-2,-10,1,-4,1,9,-1,9,-8,-3,-4,10.465837763998799,6.854962477588902,-9.67438489074472,-5.646415350842983,282.0000000000002
2,-6,-2,-1,-7,-4,8,6,3,6,9,3,-4,4,1,2,-10.583586335634218,0.6918258471381938,4.752279808758315,14.139480679737714,334.9999999999999
4,3,-2,-1,2,-5,2,2,2,3,7,-6,-4,9,-10,2,-9.927672130863527,12.279846162435174,4.909306856384979,0.7385191120433705,274.0000000000001
-6,-10,0,-2,-5,5,-5,-9,4,-8,10,10,2,-5,7,1,21.331867670223282,-9.38039935508514,2.1109643494694157,-4.062432664607537,564.0000000000001
1,-5,-9,-4,-8,-6,9,6,-10,9,-3,3,2,1,-6,-9,12.88261626811649,-6.423097529898232,-8.08232832140794,-15.377190416810295,508.99999999999966
2,7,-2,-2,7,-4,8,8,4,4,-3,3,5,5,7,6,13.447682283800763,2.4770831997128564,-4.75594711101377,-10.168818372499862,312.99999999999955
3,0,-3,2,-9,-5,3,-7,-9,-8,9,7,-4,-7,4,1,-8.395146591407444,-1.8176119767865615,12.297422458276882,5.915336109917134,260.00000000000017
-3,-3,-4,7,7,-5,5,4,-5,2,-2,1,5,-4,-3,8,8.359373170444076,-7.167024362817401,-5.178010282609582,1.9856614749828987,152.00000000000026
-1,-8,7,5,-1,8,6,-2,2,9,-5,2,2,-6,5,0,-11.207759713745174,-3.6986583761980207,5.004110459895255,11.902307630047941,305.99999999999966
-7,-9,-2,-2,-9,-1,-3,-3,6,-9,8,10,-3,5,2,4,-13.49156485203237,0.40304376979603956,5.732992395421634,11.355528686814695,344.0000000000004
-4,-1,-3,3,10,-4,5,8,6,3,8,-4,3,1,1,-10,6.793786811370682,-1.274401596777034,-4.031777465270102,-11.487607749323542,196.00000000000017
10,10,4,7,10,-5,6,-7,-1,-1,3,-5,5,3,1,-3,14.426758606827494,4.7872615938658525,-9.22025137849808,-4.993768822195283,340.9999999999996
9,6,8,6,8,5,10,10,2,-6,6,9,-6,9,6,10,-1.5489395871993845,1.2857669542238894,13.714233045776131,16.548939587199364,465.9999999999999
-7,-9,-5,2,-10,10,-10,-9,6,3,9,-2,9,1,-6,10,-3.927841544763943,-1.8810123130347716,17.53538252180017,10.273471335998567,432.0000000000011
-6,-5,3,-7,-4,2,2,-5,6,-4,2,6,4,0,7,0,7.790700025362279,1.4695504862345423,-7.32552988173135,-3.9347206298654847,131.99999999999994
3,3,1,5,7,-8,6,-4,-1,-6,-2,-9,5,-6,-3,-3,-10.431318981881251,-7.391717563357255,6.355914452428381,1.4671220928101263,205.99999999999974
-1,-4,-7,-8,3,-5,-10,-8,-2,-7,-6,3,-8,-3,-2,10,15.231096252124807,1.7781469226672344,-4.299996843923601,-14.709246330868423,470.0000000000004
-6,8,-5,2,3,5,-5,-10,-5,-9,-6,-8,4,-1,7,7,-9.023844228731637,-4.095995005717049,0.4883477663838123,12.631491468064874,258.00000000000006
-7,-4,4,-3,-6,-1,-1,7,2,2,8,5,6,4,6,-1,11.494268048497291,-9.659150394037672,-4.9927280286342315,2.1576103741746193,254.99999999999963
-8,-1,0,-3,-3,-1,10,-10,6,2,-4,8,3,-4,10,6,-14.814462794437011,11.466217556352548,-5.526545607241244,1.874790845325691,385.00000000000034
7,2,2,-5,-9,-10,1,-6,0,-3,10,-9,-5,-5,4,-9,-14.156179203485882,9.07706588892078,5.92527186720091,-2.8461585526358157,325.99999999999994
-6,-7,5,9,0,7,-9,5,-5,-3,9,8,4,3,-10,-5,-7.81793295276843,7.235709681164675,4.7840769426876015,0.7981463289161511,137.0000000000002
3,3,-5,7,0,1,-10,4,-7,-8,-3,-7,-4,-8,-4,-9,-12.757989086391394,8.582771442751403,1.4234197274506113,-5.248202083810631,266.00000000000074
10,8,-7,-9,3,5,6,9,5,7,8,-8,2,2,-8,8,-2.8099713539023226,5.292032916695563,13.778322651622119,14.739615785584633,442.9999999999999
-6,-9,-5,1,-10,-8,8,-5,-9,2,7,-7,-9,6,-8,4,-16.51727752797453,-5.398016178818682,6.283785136973334,12.63150856981987,501.00000000000045
9,-1,-1,8,-1,1,9,-7,9,-2,1,8,8,-4,8,4,17.70176556974019,-6.084806781294786,0.48733245006163944,2.8957087614929673,359.0000000000004
-7,9,-6,-5,1,9,-9,-5,-4,0,-6,-2,-3,-2,-10,3,-12.090625379876654,-4.947676584409325,12.00184538359791,4.036456580688065,331.0000000000002
6,5,-9,5,3,8,-10,-1,-7,-3,-7,-1,6,2,5,3,-11.600152160827854,16.16970187435973,0.5667005351521813,4.8637497513159245,419.9999999999992
0,-7,8,6,-9,-8,8,6,9,5,-6,-9,-4,-4,-2,3,-17.884831414720438,6.528876191809686,4.446655912679986,-4.0907006897692515,399.00000000000085
3,8,10,-2,-4,1,-3,-1,2,-8,-8,-1,-9,-10,-8,3,-9.602614249969541,-3.4384853410000633,7.132435231621339,4.908664359348273,178.99999999999974
10,-3,5,10,-4,7,2,-4,10,-1,-8,-10,1,-1,-4,-1,-14.494503190608361,13.440856344912865,2.260935366304164,6.7927114793913335,442.0000000000001
-7,-5,9,-6,-8,-7,8,-7,-5,7,1,-10,8,-7,-7,9,13.597966578377143,-14.96724100807304,1.0946831715123897,-3.72540874181648,424.00000000000017
3,-7,-8,7,-1,1,2,-6,-10,-9,-8,9,8,-9,3,6,15.503624944710268,-14.932669685499295,6.082571606473654,-4.653526865684624,522.0000000000001
4,5,0,3,-1,-9,1,1,2,9,-2,-3,6,2,-2,-10,4.964501576950623,-12.582767380357955,-8.815137996073114,-0.5665962005195804,261.0000000000005
-2,0,5,3,2,1,-10,-8,6,-7,-2,9,-4,-3,1,6,-11.451536064183449,-0.4167406285332808,2.6825163541517223,12.185760338565014,287.00000000000006
3,9,-6,5,7,-5,8,2,-4,-2,10,-3,9,1,-2,7,-10.15011410913625,16.306970816699266,7.809586899249715,1.0335563931872718,430.99999999999943
9,-7,-6,-4,-3,-10,-3,-10,1,0,4,-6,1,-7,-5,6,-14.788381155422933,3.099196695330549,7.826896276031967,12.86228818406043,454.9999999999995
4,-10,2,-8,-6,5,7,-9,-10,10,-3,7,-6,-2,7,0,-13.435399206381986,-4.1692501846410845,15.231440078992941,8.373209312030125,499.9999999999999
