a,b,c,d,e,f,g,h,i,eig1,eig2,eig3,sum_squared
1,8,-5,0,9,9,-1,5,7,-1.6540209081825812,4.117501513037515,14.536519395145065,231.00000000000003
0,7,-10,1,7,-4,1,-10,-7,-7.853672161066299,-2.3771210251163923,10.230793186182678,172.0000000000001
8,4,-4,1,-4,-1,9,-1,-6,4.72475640857455,-1.2333523117367144,-5.4914040968378375,53.999999999999964
3,-9,5,-5,-10,3,-1,-5,-2,6.0170977258945975,-10.157881128113369,-4.8592165977812245,163.0000000000002
-8,-8,5,-1,6,-4,2,0,-1,-9.229766750025798,-0.9104370383364826,7.14020378836229,136.99999999999986
-4,-5,-10,6,1,-7,-8,-5,5,12.063790664141573,-7.8448131717827145,-2.218977492358858,212.00000000000014
1,-9,6,4,-1,-8,9,-7,-10,-14.550013470430583,-1.4630272881544377,6.013040758585004,250.00000000000045
1,5,-6,5,6,4,2,-3,10,0.34668806854096523,8.653311931459045,7.9999999999999964,139.00000000000009
-9,-3,-1,-4,-1,-7,0,-2,-7,1.6566038540346302,-11.091995492749136,-7.564608361285488,182.9999999999999
-9,-1,4,1,0,6,7,3,6,9.276212739615092,-10.912997865708721,-1.3632148739063652,206.99999999999997
4,1,5,-5,-9,-9,5,-9,-3,8.580847264035619,-1.329575543075848,-15.251271720959766,308.00000000000006
5,1,-1,5,-8,-3,-9,-10,3,8.80665253618225,1.49855083417187,-10.305203370354107,186.0000000000001
-7,-7,-2,-8,-6,-10,8,-10,-1,8.800934584760377,-7.618785030112012,-15.182149554648369,365.9999999999999
-9,1,-2,9,1,2,6,-6,9,-8.574384282333982,2.175151082343231,7.39923319999074,133.00000000000017
-1,4,2,-3,-6,-9,5,2,8,5.906869099382009,0.19894318203679245,-5.1058122814188005,61.0
-5,-6,1,-2,-2,6,8,6,5,-10.629381547318484,7.123884161175026,1.5054973861434662,165.9999999999999
4,-7,0,-5,-7,-2,-2,-8,-6,6.647741138361672,-12.088940110861593,-3.5588010275000848,203.00000000000009
4,0,-9,-8,8,9,4,5,-10,-7.9036170378440085,-1.6243614341344441,11.527978471978454,198.0000000000001
4,1,-4,-4,0,9,0,6,-8,5.7040389018429964,2.2324619945345057,-11.936500896377497,180.00000000000003
-5,-9,-8,6,-2,-7,-9,-2,3,-9.345425419603234,3.1064391606684674,2.2389862589347764,101.99999999999966
6,-9,1,-8,-4,-5,3,-6,-7,11.888737966992316,-4.767197890568111,-12.12154007642421,310.9999999999999
8,10,-8,-5,-9,2,-2,2,3,8.491821624174124,-3.885086649850581,-2.6067349743235413,94.00000000000001
2,4,6,7,-3,-5,0,-2,-6,4.904682102583287,-2.073980219005935,-9.830701883577351,125.0
-10,2,-1,-3,-4,1,6,1,5,4.830951894845304,-7.000000000000113,-6.8309518948451915,119.00000000000014
-1,1,0,3,9,2,-9,9,-4,-5.575698894923776,-0.8275123917263763,10.403211286650148,139.99999999999994
9,-10,9,-5,-9,8,-4,0,0,9.725673108460215,0.04210604895399303,-9.767779157414203,190.00000000000006
9,-2,10,-6,-5,-8,-5,-3,-5,-8.310071006808,5.555581582761399,1.7544894240466087,102.99999999999999
-1,-10,0,-4,-5,-5,2,5,2,-7.02878107542097,3.247809008880956,-0.21902793345998559,60.00000000000002
8,10,6,-7,-4,-6,5,-5,3,6.000000000000016,4.531128874149267,-3.531128874149277,69.00000000000013
-8,-4,-10,-6,10,-10,-7,-10,2,-16.293141149716657,3.6416584842052826,16.651482665511363,556.0
-4,-1,-8,-9,8,-4,-6,-8,-9,-16.391052239148006,4.043955513147755,7.34709672600024,339.00000000000045
0,7,-10,4,-7,-7,-1,0,7,-9.741869780377842,0.8932496479128419,8.848620132464989,174.00000000000017
4,-8,-4,-4,6,9,5,5,-3,-7.368897811300462,4.229221935448646,10.139675875851815,175.0
9,3,9,-4,-3,-3,-3,-9,3,8.386341848094258,-1.1899979419758655,1.8036560938816135,75.00000000000007
9,-1,6,2,6,7,2,6,4,13.472414203704995,7.248040502601723,-1.7204547063067177,237.00000000000009
1,-1,2,0,-8,-1,0,-5,-10,1.0,-6.550510257216822,-11.449489742783179,175.00000000000003
-5,-6,-4,1,1,-4,-9,-10,7,11.738361498465148,-8.786837848443744,0.048476349978564204,214.99999999999963
1,-6,-2,1,9,-2,-8,-10,4,-2.7590683057945755,6.148575071603345,10.610493234191232,158.0000000000001
-3,-6,0,-1,-8,-2,1,-5,8,8.682022385944691,-2.2781707687392836,-9.403851617205413,168.99999999999977
-3,-10,3,-5,3,-9,-2,1,-6,5.864421588217338,-9.03271959301342,-2.831701995203921,123.99999999999996
7,5,5,-7,-4,-10,9,-10,-3,8.416834470688881,5.48011583833435,-13.896950309023222,294.00000000000017
-2,-8,-9,-7,5,-10,-2,-3,-5,10.188870862886935,0.3825478201693874,-12.571418683056317,262.0000000000001
9,7,5,-3,-7,-8,4,-5,-10,8.015114576432355,-0.4076891683560133,-15.607425408076338,308.0000000000001
9,0,10,-9,-3,8,9,6,5,-10.220756298025336,16.15004834525563,5.070707952769717,391.0000000000007
7,-10,4,-3,-8,7,-2,5,10,11.42083418550337,8.62915422490201,-11.049988410405383,326.99999999999994
7,1,-10,1,0,2,-8,-3,-8,11.203106477189168,-11.715486860127445,-0.48761961706172546,263.0000000000001
6,2,-1,6,-8,2,-5,3,-1,-9.782032704932623,7.153585445136944,-0.371552740204318,146.99999999999991
9,5,7,2,-1,-5,-1,-6,-5,9.100527526044521,2.9318838738926196,-9.032411399937141,173.00000000000003
-4,5,-5,7,-10,-10,3,-5,-5,-16.36990646235201,-3.5022214766900253,0.8721279390420179,281.0000000000006
4,10,9,6,0,2,9,-1,2,14.871873245169198,-8.764465168201799,-0.10740807696740177,297.9999999999998
7,4,9,9,9,-4,6,-3,2,-6.102895153786511,14.31859262570204,9.784302528084487,338.0000000000002
-7,-4,3,2,10,-6,-2,-8,-1,12.684938246081181,-5.40723420554069,-5.277704040540499,217.99999999999986
4,9,10,6,-5,-8,7,-6,2,-15.31211074914029,11.434529551680034,4.877581197460264,388.99999999999955
-10,6,-8,8,10,9,1,-3,-3,11.152405910647804,-9.36514876882389,-4.787257141823924,234.99999999999983
5,-1,4,-1,-9,-5,3,-9,-1,7.630595871536515,0.20421242200601297,-12.834808293542535,222.99999999999991
6,3,-6,8,-6,4,2,6,-10,5.841680421840303,-1.4248664365261787,-14.416813985314125,244.00000000000006
7,-8,6,-10,8,-7,6,-4,-9,18.761244290127646,-1.4515738205899866,-11.309670469537634,482.000000000001
1,-6,5,-3,-3,2,3,0,-5,4.4807406984078595,-8.48074069840786,-3.0,101.0
5,4,5,2,1,7,7,3,-9,-11.77893997581651,9.76169855232253,-0.9827585765060285,235.0000000000002
9,-9,10,-8,-1,-6,1,-4,-2,15.6898654502749,-3.282662593237334,-6.407202857037568,298.0
-9,-1,-5,1,-5,-8,-1,-2,9,10.306623862918057,-8.999999999999996,-6.30662386291807,226.99999999999955
6,10,9,10,-9,-8,4,-4,-7,11.495593978169758,-19.079094572652036,-2.4164994055177305,502.00000000000074
1,-10,6,-7,-7,-2,10,-1,8,14.81915806200619,-12.583198213619067,-0.23595984838711628,378.0
8,4,6,-4,-8,-6,5,-4,5,12.00000000000001,1.9999999999999991,-9.0,229.00000000000026
-5,0,-6,1,-10,8,0,4,5,-4.712080728591095,-12.07304363407809,6.785124362669184,213.99999999999997
-8,0,0,-1,-9,9,-6,-3,2,-1.697224362268006,-5.302775637731994,-8.0,95.0
2,-6,-2,-1,3,0,3,-8,10,0.03606178369684798,8.2027242944276,6.761213921875547,112.99999999999989
3,-7,-3,-2,-9,0,9,-4,-7,0.5615528128088347,-3.5615528128088334,-9.999999999999996,112.99999999999996
-5,-8,-3,-1,-6,0,-7,6,-8,-0.39161620511547035,-11.5076735764029,-7.100710218481634,183.00000000000006
-3,-9,-7,-10,0,-6,-9,2,6,-13.629375427123652,9.533716408549314,7.09565901857433,326.99999999999966
-10,9,2,10,-6,5,10,5,1,8.408835625644894,-17.285846426835807,-6.122989198809083,406.99999999999966
9,-6,7,-3,-10,8,6,-9,8,13.789058891412619,-1.4176386326338573,-5.371420258778753,221.00000000000023
-6,7,-1,-3,-10,4,-8,4,3,3.2983756144951633,-6.238403351831643,-10.059972262663516,150.99999999999994
-4,-6,-10,-10,4,-3,0,3,2,9.905442987757237,-6.030482885370771,-1.8749601023864673,137.99999999999986
-10,7,-4,7,8,-3,1,0,-2,10.293605224337126,-12.141205295718446,-2.1523999286186903,257.99999999999994
-7,-4,6,0,-9,7,1,-2,0,-1.4384471871911684,-8.999999999999998,-5.561552812808829,113.99999999999994
-6,-4,-10,-6,-5,2,0,-3,9,-11.127141512382376,2.0601365479594116,7.067004964422962,178.00000000000006
-8,0,0,5,-8,-2,-8,8,0,-4.000000000000001,-4.000000000000001,-8.0,96.00000000000001
-1,2,-9,-1,-1,-6,-7,-9,-4,-13.339424485195597,-0.973895111433093,8.313319596628693,247.99999999999972
7,6,0,10,7,-3,1,-10,9,-2.2886735648029806,8.521020884959885,16.767652679843106,359.0000000000002
10,1,-5,-8,-6,3,1,2,2,9.505586555789895,-5.593317700439288,2.087731144649401,126.00000000000014
-8,6,-5,6,6,0,-4,-9,8,-10.388371511551146,12.30468310632099,4.083688405230153,275.99999999999983
-9,2,5,6,0,-2,-2,3,2,-8.385164807134505,-0.9999999999999992,2.385164807134504,77.00000000000001
8,-6,7,-10,10,10,5,5,5,-6.252726550358158,12.172549369090085,17.080177181268088,479.00000000000034
8,5,-10,9,9,-1,-9,3,-3,-9.559830067547413,16.73354262745499,6.826287440092447,418.00000000000074
8,10,0,7,-1,9,1,9,-3,14.727962539711251,1.761414484140726,-12.48937702385197,376.0000000000001
2,2,3,1,10,2,7,2,-7,-8.979282121974009,3.203988656768727,10.775293465205273,207.0000000000002
-8,-7,-4,-7,-2,6,6,9,3,-12.589077372129179,-2.7234427375504895,8.312520109679658,235.00000000000014
-7,9,0,-1,2,-3,2,-2,-10,0.7482682219028804,-4.524796962082115,-11.223471259820766,146.99999999999997
10,-1,-10,-8,3,4,-10,-1,-10,-14.093180499368954,14.558821683195811,2.5343588161731474,417.0000000000004
-5,-5,-3,-6,4,-4,-8,-1,-8,-13.40850072446565,-1.7640407689215696,6.1725414933872145,221.00000000000014
3,-8,-10,-10,8,-7,-9,0,1,-10.963291486364788,15.364290578930621,7.5990009074341565,414.00000000000006
2,5,5,8,9,10,9,-2,5,14.999999999999998,-2.192582403567252,3.192582403567252,239.99999999999994
-4,2,-7,2,-3,-9,-4,0,6,8.7500843728978,-5.547333353971052,-4.202751018926752,124.99999999999986
-7,-1,-9,4,-7,5,-4,1,-8,-13.838350106919274,-1.7150479251671507,-6.446601967913572,235.99999999999994
7,-3,-8,7,-4,-10,2,-8,-8,-12.792723939199224,7.135415922465716,0.6573080167334953,215.00000000000028
10,9,-7,-4,-10,8,-8,9,4,13.957505126035024,3.8420211130609996,-13.799526239096021,400.0
-8,-10,8,-9,10,-6,6,8,-6,-15.776901974046998,11.444603164932044,0.33229880911494986,379.99999999999983
10,3,-1,10,-4,-3,-3,-4,2,12.641905961631561,-6.759903767823288,2.117997806191718,210.00000000000003
-6,-2,-9,-9,-7,9,9,6,9,-7.526022336416384,-4.761656295858774,8.287678632275156,148.00000000000003
1,7,4,8,-2,2,5,2,-10,8.356445424012698,-7.699102939341469,-11.657342484671224,264.9999999999999
7,-8,6,-6,-5,10,6,6,-10,-18.85336122336842,10.307922546823756,0.5454386765446595,462.0000000000003
0,3,4,-1,-7,-4,0,-8,-6,-11.797481099831844,0.6430101843761722,-1.8455290845443326,143.0000000000001
3,3,-2,-2,6,4,-1,6,-2,7.542223784630584,3.7268786695947185,-4.269102454225307,88.99999999999994
-7,3,-8,10,1,-10,-10,2,3,-12.987242493418046,8.191982241499124,1.795260251918926,239.00000000000043
-2,6,7,8,2,1,10,9,9,16.73504696532028,-7.930941212273294,0.19589424695300886,342.9999999999997
3,7,-6,3,-1,4,-5,-2,-1,7.180500154519313,-6.719377138340692,0.538876983821377,96.99999999999986
8,-9,-8,3,-7,6,-5,8,-2,-11.28960303448103,10.55806753787152,-0.2684645033904862,239.0000000000003
-7,-4,-7,0,-9,-1,-5,-3,4,6.660254037844391,-10.660254037844387,-7.999999999999999,222.00000000000006
2,-9,9,-10,4,-4,7,-1,4,16.627789554795758,-8.390942016201901,1.7631524614061371,349.99999999999983
2,3,0,9,10,1,9,-10,-8,-7.080346301088468,-1.1859572072707487,12.266303508359217,202.00000000000023
0,1,-9,-6,-7,-2,2,2,4,-2.732050807568862,-1.0000000000000187,0.7320508075688826,8.999999999999963
-3,-7,2,-4,-4,5,-6,6,-1,5.225174969834869,-5.338829257615677,-7.886345712219193,118.00000000000003
-5,-7,-8,-4,-4,5,-9,-3,4,9.68768040547172,-10.899460437997238,-3.7882199674744896,227.00000000000009
9,0,9,3,-9,2,3,-5,1,10.937762505741398,-8.709589044033901,-1.22817346170749,197.00000000000028
3,-1,8,-3,-8,-3,7,-6,9,15.075226296989243,-2.422550281568552,-8.652676015420687,308.0000000000003
0,7,5,4,0,2,7,-3,-2,7.407704289346183,-7.775778833553459,-1.6319254557927212,118.00000000000011
3,-1,2,-6,-4,-1,0,-8,2,6.3258823943064915,-3.846305108722994,-1.4795772855834897,57.000000000000036
9,1,4,1,10,10,2,-2,-4,-3.0488909530129753,10.212517789069752,7.836373163943223,175.0
-8,-2,9,4,-4,-7,9,6,-7,0.5249378105604485,-10.000000000000014,-9.524937810560443,191.00000000000026
8,-6,5,-8,0,4,8,10,3,-9.99037548800734,12.604034116413501,8.38634137159384,328.99999999999983
-5,-4,6,-3,-10,4,9,1,4,7.908712114635714,-4.999999999999997,-13.908712114635716,281.0
0,-2,3,-3,10,3,10,6,3,-5.520797289396146,6.520797289396146,12.0,216.99999999999994
-6,-1,-5,-1,0,-5,-1,3,9,-6.330063284042489,1.8896705503884634,7.440392733654032,98.99999999999994
6,-8,2,-3,5,-4,10,4,-9,11.865459931328125,-7.000000000000011,-2.865459931328118,198.00000000000034
8,-7,5,-4,-2,-3,-4,-1,-3,8.408380120270586,-5.318942055102426,-0.08943806516816258,98.99999999999983
6,1,3,1,-9,1,3,-4,2,7.52429818439771,0.2129546531910838,-8.737252837588795,132.99999999999986
-1,-7,-1,-8,-2,2,-10,4,4,9.587416899211158,-8.777544569508464,0.1901276702973026,168.99999999999991
-3,3,-7,4,-4,9,-3,0,-9,-12.665096841267895,0.06957640864182678,-3.40447956737394,172.00000000000014
10,2,8,-4,5,-3,8,-4,-7,-10.547335695404062,12.930981002837274,5.616354692566774,310.0
-10,-9,0,-7,-2,-6,-6,-3,-9,-17.52752379644167,-5.844574996012106,2.3720987924537864,346.99999999999966
-4,6,0,4,-8,2,7,9,9,10.421719193748332,-1.898557861283325,-11.52316133246501,244.9999999999999
-4,-1,-2,-9,-3,-10,9,-9,-4,5.181509916051072,-3.335162281595246,-12.846347634455828,203.00000000000006
-8,1,4,9,-3,1,10,2,4,7.4746289890466855,-11.134267104629584,-3.3403618844171015,191.00000000000009
-1,-8,-4,-7,-3,-3,-5,2,1,-10.405312977956388,6.469435453769898,0.9358775241864844,150.99999999999997
8,-5,3,-3,3,0,5,9,-5,-6.761644604735654,10.308313596467649,2.453331008268001,157.99999999999986
-6,-2,2,-2,3,-6,-9,-4,5,-5.686065667688412,0.0926425542382498,7.593423113450171,89.99999999999994
-3,-10,-5,0,-8,4,0,-6,5,-3.0,-5.772001872658766,2.7720018726587656,50.00000000000001
10,-4,-5,-2,-4,-8,0,1,10,-3.9486029043539883,10.821401265046463,9.127201639307518,215.99999999999977
-5,-3,6,1,3,-9,8,-5,7,14.25121321426398,-7.55053814083507,-1.7006750734289244,262.9999999999999
6,5,5,-5,7,-8,-3,-7,-7,-8.127836960525645,6.798986647977767,7.32885031254788,165.99999999999986
-6,0,1,7,-7,2,9,2,-7,-2.562545942103627,-7.88178130669827,-9.555672751198106,160.00000000000003
6,-2,2,5,-8,-6,6,-10,10,-10.492875920372601,4.6146820827400274,13.878193837632578,323.9999999999999
10,10,-9,10,10,4,0,-1,7,20.18508773798268,1.1336137397638208,5.681298522253497,440.9999999999999
9,6,5,9,-3,-4,1,-10,1,-11.10468635614927,9.999999999999993,8.104686356149273,288.9999999999998
-5,5,7,8,-8,-8,-6,-8,8,7.64674840480398,2.0000000000000027,-14.646748404803976,277.00000000000006
-6,3,10,5,-10,6,0,-2,10,-12.471492111834028,-2.4879668748516575,8.959458986685679,242.00000000000028
8,-8,7,-5,-5,-6,-10,-3,-10,-12.212069109888535,3.6743359759343766,1.5377331339541638,164.9999999999999
10,-5,9,3,0,-9,10,-7,2,17.608077908780086,-8.011261027763585,2.403183118983509,380.0000000000002
-6,-7,5,4,7,6,3,3,8,-5.154173553520394,11.09356411944512,3.0606094340752734,158.99999999999977
-5,2,7,4,-4,8,6,-2,0,3.7625401812257566,-8.96990635764236,-3.792633823583399,109.00000000000001
-6,-9,4,1,-1,-1,9,0,-1,3.62488293377881,-8.188496191045427,-3.4363867427333887,92.00000000000014
-4,3,2,-6,8,-1,-3,7,-10,5.154221910365792,-1.7544375918242836,-9.399784318541515,117.99999999999997
-6,0,9,0,5,-1,4,-4,4,-8.86295578631482,3.9211104222956332,7.941845364019195,156.99999999999997
7,8,4,6,7,7,0,7,-8,15.538862638998852,1.1063153421377783,-10.645177981136632,356.0
-7,-7,9,-10,0,-9,8,-3,9,16.896788575234453,-13.42925463192426,-1.467533943310198,468.00000000000034
9,-5,8,-8,1,5,-8,5,-7,9.062257748298553,0.999999999999996,-7.0622577482985465,133.0
-7,5,2,1,-7,1,6,-2,1,2.4328468149423017,-9.129730870178356,-6.303115944763949,129.00000000000009
4,9,-9,-2,3,-7,-7,-5,-6,-10.682173212509083,10.237368556631504,1.4448046558775829,220.99999999999955
6,2,9,6,8,-10,10,6,-8,-9.948743807511027,11.279011228530615,4.669732578980417,247.99999999999983
8,3,-8,-2,-3,0,4,-5,-9,3.5753273075617797,0.4857566821711812,-8.061083989732962,78.00000000000001
-10,-8,7,3,6,-9,8,-2,-3,-11.813221802436711,-4.4440912010010845,9.2573130034378,244.99999999999991
-1,-2,-3,-4,-5,-9,-2,-2,8,-7.973027545482872,0.4754056745303731,9.497621870952512,153.99999999999983
6,-3,8,-2,-1,-6,-1,-10,-7,-11.594668839762578,8.078707564152085,1.5159612756105019,202.00000000000003
10,-6,-4,-6,9,-3,6,-10,7,13.357630441994408,11.596549930085274,1.0458196279203154,313.99999999999983
7,0,-4,4,-8,-9,-3,-3,0,8.999999999999993,0.4772255750516616,-10.47722557505166,190.99999999999986
5,-9,-6,-4,9,2,-9,-8,-2,-6.685112966732259,13.743837054532637,4.941275912199623,258.00000000000034
-4,-9,7,-1,-10,3,8,5,8,11.630459776864551,-3.8495552410697855,-13.780904535794752,340.00000000000045
-5,10,-3,9,-7,9,-2,-6,-5,-12.617226629138093,0.47331226368135115,-4.856085634543252,182.9999999999999
-1,-7,5,4,10,0,8,10,-8,-10.737729640008315,4.317411690334756,7.420317949673557,188.99999999999991
-6,4,1,3,0,10,-2,9,-3,-12.207662015259466,-5.135176349508341,8.342838364767799,245.00000000000006
2,-7,-2,3,3,6,-6,8,-9,-11.821658488546603,3.0000000000000044,4.821658488546613,171.9999999999996
2,0,-9,-10,10,-8,1,-4,-10,9.069967513725068,4.913195602544096,-11.983163116269154,250.00000000000017
3,2,-3,-1,-2,-6,-7,-5,-5,-9.73221755369388,6.3913592960394805,-0.6591417423455957,135.99999999999997
2,-7,-3,-6,-9,-2,0,9,9,-10.740604090917474,3.4141282124936287,9.326475878423848,214.0
-4,1,0,6,0,10,-8,8,-7,-13.728538624825019,-3.3688462425421135,6.0973848673671265,237.00000000000014
-3,3,9,3,5,4,1,5,9,13.322838987969215,-3.485658167037865,1.1628191790686626,191.00000000000028
-3,-1,9,2,5,-2,5,-1,-8,-12.729471535832577,2.076779859773811,4.652691676058753,188.0000000000003
1,-1,1,-3,-5,8,-10,2,5,5.866089637595538,0.9396083047191552,-5.805697942314695,69.00000000000003
0,-2,-4,1,6,-2,-5,1,9,-1.830951894845299,9.830951894845299,6.999999999999997,148.99999999999994
-1,-2,1,-10,-9,8,-10,5,5,7.395759852331971,-0.05478196795743007,-12.340977884374535,207.0000000000001
4,-4,4,-3,-7,7,3,10,7,-12.233274360606286,4.908257512560108,11.325016848046182,301.9999999999998
-7,-9,10,-5,0,-10,4,1,7,-11.426448240846348,10.819809128963088,0.6066391118832518,248.00000000000009
8,0,4,-3,3,-10,-1,-4,7,-1.0757599444025479,7.2033102244980025,11.872449719904553,194.0000000000001
-1,-2,4,9,-1,8,8,1,1,-5.872983346207416,3.0,1.872983346207414,46.99999999999998
-2,4,-1,6,2,-10,0,-6,-2,9.54557890597632,-2.438743321579887,-9.106835584396439,179.99999999999983
-6,4,5,-7,3,6,6,10,5,-8.046082851000394,-1.2538471520617656,11.299930003062148,194.00000000000014
-10,10,-7,5,3,-10,-7,-1,0,11.102069340257817,-13.51766646401771,-4.584402876240114,327.00000000000034
-4,-7,-10,-10,6,-1,-6,-4,-3,-14.59870917067102,10.22099490804039,3.377714262630644,329.00000000000017
2,-10,7,-7,-7,-3,9,-5,-7,11.250328819903594,-12.38054720272208,-10.869781617181511,398.00000000000006
-7,0,-2,3,-7,2,-5,2,-8,-11.605551275463984,-4.394448724536012,-6.000000000000001,189.99999999999994
-4,-10,0,-9,-6,3,2,5,4,-15.142266757133093,2.71085964514288,6.431407111990203,278.0000000000003
-8,-5,-2,-8,2,2,-4,-6,-3,-11.86545993132811,2.8654599313281173,9.952002521763142e-16,148.9999999999998
-3,-4,8,-4,-7,-1,2,-7,8,-7.9169145710876,-4.781617799793766,10.698532370881363,200.00000000000014
-1,-4,-6,-8,-9,0,-1,2,-4,3.424428900898052,-10.999999999999998,-6.424428900898049,173.99999999999991
-8,5,-1,4,-7,-10,4,-1,9,-13.008121231581658,-1.6063161035030278,8.614437335084697,245.99999999999977
6,4,-6,7,-7,10,-9,8,-6,-18.681690134072614,9.566667898321349,2.1150222357512534,445.00000000000045
5,3,-4,5,-2,3,-4,1,-8,7.311702036601444,-10.14019599639501,-2.171506040206438,161.0000000000001
1,-9,-10,-10,-10,1,-4,-7,10,-16.76877917727733,6.891491174482925,10.877288002794389,447.00000000000057
9,-7,4,-10,-5,3,3,-1,-4,13.384665774654602,-9.066788946215818,-4.317876828438785,280.00000000000017
6,0,-6,4,-7,-4,-1,-7,9,-7.965798331383772,3.3410946262635517,12.624703705120226,234.00000000000006
2,-6,7,-2,-9,5,3,6,-5,-14.65061056813839,4.312506464839266,-1.6618958967008723,235.99999999999994
10,-8,1,-5,10,-4,0,-2,5,16.74128424208133,5.949551404493442,2.3091643534252393,321.0000000000004
-2,4,-5,5,-4,4,-9,-3,1,-9.526917463532227,5.868410380694861,-1.341492917162631,127.00000000000003
5,-3,10,5,-7,-5,10,-3,-2,11.828275808803426,-10.446403081185085,-5.38187272761835,277.9999999999998
2,6,-2,2,-2,-5,-1,-6,-4,5.905599916363204,-1.2069065549783327,-8.698693361384871,111.99999999999997
-6,4,3,-2,9,-6,4,-2,-7,-10.727540396759702,-2.12667500856247,8.854215405322172,197.99999999999994
-10,-9,8,-2,-3,1,4,-4,10,-13.014108943283894,-1.3761962459924153,11.390305189276303,301.0000000000001
-9,-9,6,-2,-10,-1,4,10,4,4.718056251345507,-14.56748190815415,-5.150574343191358,260.99999999999994
10,-9,3,-7,7,-2,-9,-9,7,0.7187096291491386,15.79240480051828,7.488885570332587,306.0000000000001
6,-2,-3,-9,-9,-6,1,5,3,7.6773245102893455,-5.7864857257864095,-1.8908387845029375,95.99999999999996
